article_id,url,pub_date,section,subsection,headline,abstract,news_desk,type_of_material,keywords,comments_total,sentiment_mean_textblob
5a6b294e10f40f00018bde39,,2018-01-26 13:12:42,,,"McGahn in June, Other Republicans Soon",,,,"['Russian Interference in 2016 US Elections and Ties to Trump Associates', 'United States Politics and Government', 'Appointments and Executive Changes', 'Special Prosecutors (Independent Counsel)', 'Federal Bureau of Investigation', 'Justice Department', 'House of Representatives', 'Republican Party', 'Comey, James B', 'McGahn, Donald F II', 'Mueller, Robert S III', 'Ryan, Paul D Jr', 'Trump, Donald J']",130,0.06826343569689138
5a6b586b10f40f00018bdeca,,2018-01-26 16:33:41,,,The Mueller Scoop Seals the Deal,,,,"['Trump, Donald J', 'Russian Interference in 2016 US Elections and Ties to Trump Associates', 'Mueller, Robert S III', 'McGahn, Donald F II', 'Special Prosecutors (Independent Counsel)', 'United States Politics and Government']",87,0.0691734393245373
5a6b8b8710f40f00018bdf74,,2018-01-26 20:11:47,,,Trump Hasn’t Fired Mueller — Yet,,,,"['Russian Interference in 2016 US Elections and Ties to Trump Associates', 'Ethics and Official Misconduct', 'McGahn, Donald F II', 'Mueller, Robert S III', 'Trump, Donald J']",109,0.07235500276971238
5a6bade510f40f00018bdfcd,,2018-01-26 22:38:24,,,Why Did Hillary Clinton Let This Happen?,,,,"['Clinton, Hillary Rodham', 'Sexual Harassment', '#MeToo Movement', 'Presidential Election of 2008']",579,0.06571696712012402
5a6bde9610f40f00018be01d,,2018-01-27 02:06:09,,,Once Again: How Hillary Holds Up,,,,"['Clinton, Hillary Rodham', 'Strider, Burns', 'Sexual Harassment', 'Presidential Election of 2008', 'United States Politics and Government']",318,0.07519945399395031
5a6bdf4410f40f00018be01f,,2018-01-27 02:09:04,,,The G.O.P.’s  Bonfire of  The Sanities,,,,"['Russian Interference in 2016 US Elections and Ties to Trump Associates', 'Comey, James B', 'Mueller, Robert S III', 'Federal Bureau of Investigation', 'Johnson, Ron (1955- )', 'Trump, Donald J', 'United States Politics and Government']",189,0.04031140968348263
5a6e40fc10f40f00018be2b8,,2018-01-28 21:30:31,,,Little Urgency by Republicans on Legislation to Protect Special Counsel,,,,"['Mueller, Robert S III', 'Law and Legislation', 'Trump, Donald J', 'Russian Interference in 2016 US Elections and Ties to Trump Associates', 'Special Prosecutors (Independent Counsel)', 'United States Politics and Government', 'Senate', 'House of Representatives']",225,0.03413383256102633
5a6e795910f40f00018be301,,2018-01-29 01:31:01,,,An Article of Impeachment Against Trump,,,,"['Trump, Donald J', 'Impeachment', 'Russian Interference in 2016 US Elections and Ties to Trump Associates', 'United States Politics and Government', 'Special Prosecutors (Independent Counsel)', 'Federal Bureau of Investigation', 'Justice Department', 'Republican Party', 'Comey, James B', 'Flynn, Michael T', 'McCabe, Andrew G', 'Mueller, Robert S III']",925,0.04054925131353203
5a6e7fb610f40f00018be30b,,2018-01-29 01:58:10,,,Trump Repeats Nixon’s Panic,,,,"['United States Politics and Government', 'Watergate Affair', 'Nixon, Richard Milhous', 'Impeachment', 'Special Prosecutors (Independent Counsel)', 'Republican Party', 'Trump, Donald J', 'Cox, Archibald', 'Mueller, Robert S III', 'Russian Interference in 2016 US Elections and Ties to Trump Associates']",747,0.05349729018244069
5a6e961f10f40f00018be32a,,2018-01-29 03:33:48,,,Secret Memo Hints at a New Republican Target: The Deputy Attorney General,,,,"['Rosenstein, Rod J', 'United States Politics and Government', 'Russian Interference in 2016 US Elections and Ties to Trump Associates', 'Classified Information and State Secrets', 'Trump, Donald J', 'Nunes, Devin G', 'Justice Department', 'Page, Carter']",1063,0.03186424120085449
5a6f554710f40f00018be4e0,,2018-01-29 17:09:22,,,3 Women Trying Annapolis Route to Congress,,,,"['United States Politics and Government', 'Elections, House of Representatives', 'Luria, Elaine Goodman', 'McGrath, Amy', 'Sherrill, Mikie', 'United States Defense and Military Forces', 'Democratic Party', 'United States Naval Academy', 'Trump, Donald J', 'Virginia', 'New Jersey', 'Kentucky', 'Women and Girls']",162,0.14402436599846516
5a6fac9510f40f00018be5d4,,2018-01-29 23:21:52,,,Republicans Vote to Release  A Secret Memo,,,,"['United States Politics and Government', 'Russian Interference in 2016 US Elections and Ties to Trump Associates', 'Classified Information and State Secrets', 'Presidential Election of 2016', 'Trump, Donald J', 'House of Representatives', 'House Committee on Intelligence', 'Federal Bureau of Investigation', 'Rosenstein, Rod J', 'Page, Carter']",1218,0.029538418125480064
5a6fcca610f40f00018be620,,2018-01-30 01:38:42,,,"How to Get a Wiretap To Spy on Americans, And Why It Matters Now",,,,"['Surveillance of Citizens by Government', 'Russian Interference in 2016 US Elections and Ties to Trump Associates', 'United States Politics and Government', 'Wiretapping and Other Eavesdropping Devices and Methods', 'Foreign Intelligence Surveillance Act (FISA)', 'Espionage and Intelligence Services', 'Foreign Intelligence Surveillance Court', 'House Committee on Intelligence', 'Justice Department', 'Nunes, Devin G', 'Page, Carter', 'Rosenstein, Rod J', 'Trump, Donald J']",82,0.045108242512423694
5a6ff86510f40f00018be651,,2018-01-30 04:45:20,,,"Bye-Bye, Bunga Bunga. Hello, Berlusconi the Elder.",,,,"['Berlusconi, Silvio', 'Italy', 'Elections', 'Politics and Government']",98,0.08859420930035143
5a70424210f40f00018be6fc,,2018-01-30 10:00:22,,,"After Defeat of ISIS, Iraq’s Stability Faces Its Next Test: Elections",,,,"['Iraq', 'Elections', 'Politics and Government', 'Shiite Muslims', 'Sunni Muslims', 'Islamic Dawa Party', 'Abadi, Haider al-', 'Maliki, Nuri Kamal al-', 'Islamic State in Iraq and Syria (ISIS)']",17,0.04440645955351837
5a704cbd10f40f00018be722,,2018-01-30 10:45:12,,,The American Who Predicted Tet,,,,"['Vietnam War', 'Presidential Election of 1968', 'Lansdale, Edward G', 'Vietnam']",70,0.042099210380057
5a70635610f40f00018be763,,2018-01-30 12:21:38,,,Trump’s Actions on Russia Draw Anger From Both Moscow and Washington,,,,"['Russia', 'United States International Relations', 'Trump, Donald J', 'Putin, Vladimir V', 'Embargoes and Sanctions', 'Russian Interference in 2016 US Elections and Ties to Trump Associates', 'United States Politics and Government']",121,0.06372414381103203
5a708d4710f40f00018be7e8,,2018-01-30 15:20:34,,,Unknown,,,,"['Trump, Donald J', 'State of the Union Message (US)', 'Russian Interference in 2016 US Elections and Ties to Trump Associates', 'United States Politics and Government', 'Special Prosecutors (Independent Counsel)']",394,0.07110583770072598
5a70912a10f40f00018be7f5,,2018-01-30 15:37:09,,,Westchester Seat May Alter Albany’s Math  ,,,,"['Elections, State Legislature', 'Astorino, Robert P', 'Latimer, George S', 'Mayer, Shelley B', 'Schorr, Daniel', 'Westchester County (NY)', 'New York State', 'Khojasteh, Sarmad']",17,0.09314399652634947
5a70b2e710f40f00018be876,,2018-01-30 18:01:07,,,A Republican Stalwart Sets Out on a Quest to Unseat Cuomo as Governor,,,,"['DeFrancisco, John A', 'Elections, Governors', 'Republican Party', 'Cuomo, Andrew M', 'New York State']",3,-0.0882142857142857
5a7258e410f40f00018bed7d,,2018-02-01 00:01:36,,,I Stand  With the ‘She-Devils’,,,,"['Women and Girls', ""Women's Rights"", 'United States Politics and Government', '#MeToo Movement', 'Sexual Harassment', 'Elections, Senate', 'Smith, Margaret Chase', 'Missouri']",247,0.12880428179996636
5a72728f10f40f00018bedac,,2018-02-01 01:51:07,,,Mueller Zeros In on a Trump Tower Cover Story,,,,"['Trump, Donald J', 'Russian Interference in 2016 US Elections and Ties to Trump Associates', 'Mueller, Robert S III', 'Special Prosecutors (Independent Counsel)', 'United States Politics and Government', 'Presidential Election of 2016', 'Corallo, Mark', 'Trump, Donald J Jr', 'Hicks, Hope C (1988- )', 'Russia']",1270,0.05034085308059086
5a72ec3f10f40f00018beeae,,2018-02-01 10:30:19,,,"A ‘Blue’ Florida? For Democrats, No Quick Demographic Fixes",,,,"['Voter Registration and Requirements', 'Presidential Election of 2020', 'Ex-Convicts', 'United States Politics and Government', 'Florida', 'Democratic Party']",106,0.08828983701367786
5a72efbc10f40f00018beebe,,2018-02-01 10:45:12,,,Unknown,,,,"['Clinton, Hillary Rodham', 'Trump, Donald J', 'Russian Interference in 2016 US Elections and Ties to Trump Associates', 'Appointments and Executive Changes', 'Comey, James B', 'Page, Carter', 'McCabe, Andrew G']",649,0.04912857333841099
5a72efc010f40f00018beec1,,2018-02-01 10:45:14,,,Trump Has Got Democrats Right Where He Wants Them,,,,"['Immigration and Emigration', 'Presidential Election of 2016', 'Dream Act (Development, Relief and Education for Minors Act)', 'Cato Institute', 'Congressional Hispanic Caucus', 'Democratic Party', 'Pew Research Center', 'Schumer, Charles E', 'Pelosi, Nancy', 'Miller, Stephen (1985- )', 'Trump, Donald J']",866,0.07981530687114824
5a72f83110f40f00018beedb,,2018-02-01 11:21:16,,,Unknown,,,,"['Nunes, Devin G', 'Mueller, Robert S III', 'Russian Interference in 2016 US Elections and Ties to Trump Associates', 'Trump, Donald J', 'Classified Information and State Secrets', 'Special Prosecutors (Independent Counsel)', 'United States Politics and Government', 'Federal Bureau of Investigation', 'Republican Party']",1,-0.075
5a7335a210f40f00018befb3,,2018-02-01 15:43:26,,,Trump Is Poised To Back Release Of a G.O.P. Memo,,,,"['United States Politics and Government', 'Trump, Donald J', 'Federal Bureau of Investigation', 'Espionage and Intelligence Services', 'Surveillance of Citizens by Government', 'Foreign Intelligence Surveillance Court', 'Justice Department', 'Nunes, Devin G', 'House of Representatives', 'Senate', 'Republican Party', 'Democratic Party', 'House Committee on Intelligence', 'Russian Interference in 2016 US Elections and Ties to Trump Associates', 'Special Prosecutors (Independent Counsel)', 'Mueller, Robert S III']",1623,0.0391434624871556
5a734b9110f40f00018bf011,,2018-02-01 17:17:01,,,I Quit Twitter and It Feels Great,,,,"['Twitter', 'Cyberharassment', 'Computers and the Internet', 'Social Media', 'United States Politics and Government', 'Trump, Donald J', 'Russian Interference in 2016 US Elections and Ties to Trump Associates', 'Nuclear Weapons']",270,0.12393801053255005
5a73a8f210f40f00018bf146,,2018-02-01 23:55:26,,,The Abortion Memo,,,,"['Abortion', 'Voting and Voters', 'Democratic Party', 'United States Politics and Government']",1387,0.07304268889955365
5a73acd410f40f00018bf157,,2018-02-02 00:12:00,,,"In Trump vs. the F.B.I., Trump Will Lose",,,,"['Trump, Donald J', 'Federal Bureau of Investigation', 'Russian Interference in 2016 US Elections and Ties to Trump Associates', 'Wiretapping and Other Eavesdropping Devices and Methods', 'Rosenstein, Rod J', 'Wray, Christopher A', 'United States Politics and Government', 'Mueller, Robert S III', 'Special Prosecutors (Independent Counsel)']",862,0.059188617745591886
5a73b2d710f40f00018bf15f,,2018-02-02 00:37:38,,,The Republican Plot Against the F.B.I.,,,,"['United States Politics and Government', 'Russian Interference in 2016 US Elections and Ties to Trump Associates', 'Presidential Election of 2016', 'Classified Information and State Secrets', 'Special Prosecutors (Independent Counsel)', 'Federal Bureau of Investigation', 'House of Representatives', 'Republican Party', 'Nunes, Devin G', 'Page, Carter', 'Trump, Donald J', 'Wray, Christopher A']",722,0.03887969795687529
5a73c0c210f40f00018bf171,,2018-02-02 01:37:00,,,The Hard Right Praises Moves By an Ex-Critic,,,,"['Nunes, Devin G', 'United States Politics and Government', 'Russian Interference in 2016 US Elections and Ties to Trump Associates', 'Classified Information and State Secrets', 'Espionage and Intelligence Services', 'House Committee on Intelligence', 'House of Representatives', 'Republican Party', 'Federal Bureau of Investigation']",453,0.0421545960458628
5a73c9b410f40f00018bf186,,2018-02-02 02:15:11,,,Don’t Believe the Liberal F.B.I.,,,,"['Federal Bureau of Investigation', 'United States Politics and Government', 'Russian Interference in 2016 US Elections and Ties to Trump Associates', 'Classified Information and State Secrets', 'House Committee on Intelligence', 'Justice Department', 'Democratic Party', 'Republican Party', 'Nunes, Devin G', 'Page, Carter', 'Rosenstein, Rod J', 'Schiff, Adam B', 'Steele, Christopher (1964- )', 'Trump, Donald J']",830,0.03946667702755813
5a74351510f40f00018bf253,,2018-02-02 09:53:21,,,"Jimmy Kimmel Attacks Devin Nunes, Key Figure in Secret Memo’s Release",,,,"['Late Show with Stephen Colbert (TV Program)', 'Kimmel, Jimmy', 'Nunes, Devin G', 'Colbert, Stephen', 'Trump, Donald J', 'State of the Union Message (US)', 'Russian Interference in 2016 US Elections and Ties to Trump Associates']",2,0.1875
5a743db010f40f00018bf27c,,2018-02-02 10:30:05,,,The Last Two Weeks of Polls Have Been Great for Republicans. Do They Signal a Shift?,,,,"['Midterm Elections (2018)', 'Polls and Public Opinion', 'Elections, House of Representatives', 'United States Politics and Government']",582,0.09119645661195612
5a74414810f40f00018bf287,,2018-02-02 10:45:22,,,Trump’s corruption of the American Republic,,,,"['State of the Union Message (US)', 'Russian Interference in 2016 US Elections and Ties to Trump Associates', 'United States Politics and Government', 'Hitler, Adolf', 'Trump, Donald J', 'Luntz, Frank I']",588,0.05174298604562592
5a74572210f40f00018bf2c8,,2018-02-02 12:18:39,,,G.O.P. Memo Leads to Fresh Jousting on Russia Inquiry,,,,"['Trump, Donald J', 'United States Politics and Government', 'Federal Bureau of Investigation', 'Justice Department', 'House of Representatives', 'Republican Party', 'Russian Interference in 2016 US Elections and Ties to Trump Associates', 'Page, Carter', 'Surveillance of Citizens by Government']",1495,0.03329522964998223
5a74f23410f40f00018bf4a0,,2018-02-02 23:20:13,,,Now On to Trump’s Tax Returns,,,,"['Nunes, Devin G', 'Federal Bureau of Investigation', 'Justice Department', 'Trump, Donald J', 'Page, Carter', 'Steele, Christopher (1964- )', 'United States Politics and Government', 'Presidential Election of 2016', 'Russian Interference in 2016 US Elections and Ties to Trump Associates', 'House Committee on Intelligence']",612,0.07980736622595269
5a751d1c10f40f00018bf4da,,2018-02-03 02:23:19,,,Devin Nunes’s  Nothingburger,,,,"['Russian Interference in 2016 US Elections and Ties to Trump Associates', 'Federal Bureau of Investigation', 'Classified Information and State Secrets', 'Foreign Intelligence Surveillance Court', 'Page, Carter', 'Papadopoulos, George (1987- )', 'Mueller, Robert S III', 'United States Politics and Government', 'Surveillance of Citizens by Government', 'Trump, Donald J', 'Nunes, Devin G', 'House Committee on Intelligence', 'Justice Department']",274,0.06464929142042665
5a751f0410f40f00018bf4dc,,2018-02-03 02:31:28,,,Why I Am Leaving The F.B.I.,,,,"['Federal Bureau of Investigation', 'Foreign Intelligence Surveillance Act (FISA)', 'Justice Department', 'Comey, James B', 'Mueller, Robert S III', 'Russian Interference in 2016 US Elections and Ties to Trump Associates', 'Trump, Donald J', 'United States Politics and Government']",702,0.09783873733753311
5a75884010f40f00018bf521,,2018-02-03 10:00:24,,,G.O.P. Braces As Statehouses Are Put In Play,,,,"['Midterm Elections (2018)', 'Elections, State Legislature', 'Democratic Party', 'Redistricting and Reapportionment', 'Republican Party', 'Pennsylvania', 'Florida', 'North Carolina', 'Wisconsin', 'internal-national collaboration']",671,0.08026811480206106
5a75f10810f40f00018bf5a6,,2018-02-03 17:27:33,,,The Memo Doesn’t Vindicate Trump. It’s More Proof of Obstruction.,,,,"['Russian Interference in 2016 US Elections and Ties to Trump Associates', 'Surveillance of Citizens by Government', 'Special Prosecutors (Independent Counsel)', 'Foreign Intelligence Surveillance Act (FISA)', 'Federal Bureau of Investigation', 'House of Representatives', 'Justice Department', 'Republican Party', 'Mueller, Robert S III', 'Nunes, Devin G', 'Page, Carter', 'Rosenstein, Rod J', 'Trump, Donald J', 'United States Politics and Government']",558,0.035397642140838396
5a760dd110f40f00018bf5da,,2018-02-03 19:30:21,,,The Necessary Immigration Debate,,,,"['Immigration and Emigration', 'Foreign Workers', 'France', 'Labor and Jobs']",308,0.09449485761450158
5a77a55410f40f00018bf77f,,2018-02-05 00:29:03,,,Democrats Press Case to Release Rebuttal of G.O.P. Russia Memo,,,,"['United States Politics and Government', 'Russian Interference in 2016 US Elections and Ties to Trump Associates', 'Democratic Party', 'Republican Party', 'Trump, Donald J', 'Classified Information and State Secrets', 'Senate', 'House of Representatives', 'Page, Carter', 'House Committee on Intelligence', 'Foreign Intelligence Surveillance Court', 'McCabe, Andrew G', 'Federal Bureau of Investigation', 'Nunes, Devin G', 'Schiff, Adam B']",141,0.01845176174622774
5a77b85110f40f00018bf792,,2018-02-05 01:50:04,,,Constitutional  Crisis in  Slow Motion,,,,"['Presidential Election of 2016', 'Russian Interference in 2016 US Elections and Ties to Trump Associates', 'United States International Relations', 'Special Prosecutors (Independent Counsel)', 'Surveillance of Citizens by Government', 'Justice Department', 'Mueller, Robert S III', 'Page, Carter', 'Trump, Donald J', 'Papadopoulos, George (1987- )', 'Russia']",1006,0.06809972921236274
5a78699a10f40f00018bf902,,2018-02-05 14:26:28,,, Rebuttal Memo by Democrats Faces Its Next Hurdle: Trump,,,,"['Russian Interference in 2016 US Elections and Ties to Trump Associates', 'United States Politics and Government', 'Classified Information and State Secrets', 'Wiretapping and Other Eavesdropping Devices and Methods', 'Surveillance of Citizens by Government', 'Federal Bureau of Investigation', 'House Committee on Intelligence', 'Justice Department', 'Nunes, Devin G', 'Schiff, Adam B', 'Trump, Donald J', 'Page, Carter', 'Steele, Christopher (1964- )']",1586,0.048976186598070647
5a789cd710f40f00018bf993,,2018-02-05 18:05:06,,,Justices Decline to Halt Court’s Order to Redraw A Partisan Election Map,,,,"['Redistricting and Reapportionment', 'Pennsylvania', 'Supreme Court (US)', 'United States Politics and Government']",174,0.10733675164572212
5a79dd1f10f40f00018bfa84,,2018-02-06 00:59:38,,,Lawyers Tell Trump to Refuse Mueller Interview,,,,"['Trump, Donald J', 'United States Politics and Government', 'Russian Interference in 2016 US Elections and Ties to Trump Associates', 'Special Prosecutors (Independent Counsel)', 'Mueller, Robert S III', 'Cobb, Ty', 'Dowd, John M', 'Kasowitz, Marc E', 'Sekulow, Jay Alan']",885,0.07431692812195655
5a79de4210f40f00018bfae2,,2018-02-06 04:45:23,,,Germany’s Far-Right Party Sees Labor Unions as a Path to Gains,,,,"['Alternative for Germany', 'Germany', 'Politics and Government', 'Elections', 'Immigration and Emigration', 'North Rhine-Westphalia (Germany)', 'Labor and Jobs', 'Mines and Mining', 'Legislatures and Parliaments', 'Factories and Manufacturing', 'Social Democratic Party (Germany)', 'Bottrop (Germany)', 'Organized Labor']",69,0.10258802146385224
5a79e09c10f40f00018bfbd4,,2018-02-06 10:45:13,,,On What Planet Is the F.B.I. Anti-Republican?,,,,"['Federal Budget (US)', 'Russian Interference in 2016 US Elections and Ties to Trump Associates', 'Taxation', 'Federal Bureau of Investigation', 'Bannon, Stephen K', 'Gorka, Sebastian', 'Trump, Donald J', 'Wray, Christopher A']",412,0.09295491954873625
5a79e0b710f40f00018bfbe3,,2018-02-06 11:09:46,,,Unknown,,,,"['Foreign Intelligence Surveillance Act (FISA)', 'Russian Interference in 2016 US Elections and Ties to Trump Associates', 'Surveillance of Citizens by Government', 'Espionage and Intelligence Services', 'Wiretapping and Other Eavesdropping Devices and Methods', 'Civil Rights and Liberties', 'Trump, Donald J', 'Page, Carter', 'Republican Party']",1,0.027777777777777773
5a79ea1e10f40f00018bfcf3,,2018-02-06 17:46:23,,,"Congress, Tuning Out Trump’s Threats, Focuses on Compromise",,,,"['Trump, Donald J', 'United States Politics and Government', 'Shutdowns (Institutional)', 'Federal Budget (US)', 'Midterm Elections (2018)', 'Dream Act (Development, Relief and Education for Minors Act)', 'Deferred Action for Childhood Arrivals', 'Illegal Immigration', 'House of Representatives', 'Senate', 'Democratic Party', 'Republican Party']",557,0.04843500817285183
5a7a098910f40f00018bfd4f,,2018-02-06 20:01:08,,,British See More to Do on Anniversary of Women’s Vote,,,,"['vis-multimedia', ""Women's Rights"", 'Great Britain', 'Voting and Voters', 'Fawcett, Millicent', 'Pankhurst, Emmeline', 'Sexual Harassment', 'Law and Legislation']",3,0.100839420995671
5a7a3b3810f40f00018bfddc,,2018-02-06 23:33:07,,,The Happy Martyrdom of Carter Page,,,,"['Russian Interference in 2016 US Elections and Ties to Trump Associates', 'Page, Carter']",8,0.005278822055137836
5a7a4ff610f40f00018bfe10,,2018-02-07 01:01:36,,,An Obama-Backed Group Targets All-G.O.P. States to Combat Gerrymandering,,,,"['Midterm Elections (2018)', 'Holder, Eric H Jr', 'State Legislatures', 'Redistricting and Reapportionment', 'Obama, Barack', 'National Democratic Redistricting Committee', 'Democratic Party']",134,0.07722797062798435
5a7ace4510f40f00018bff2d,,2018-02-07 10:00:29,,,Great Walls,,,,"['International Trade and World Market', 'China', 'United States Economy', 'United States International Relations', 'Protectionism (Trade)', 'Trans-Pacific Partnership', 'United States Politics and Government', 'Customs (Tariff)', 'Presidential Election of 2016', 'Economics (Theory and Philosophy)', 'Capitalism (Theory and Philosophy)']",127,0.1277188611972998
5a7ad8bd10f40f00018bff57,,2018-02-07 10:45:13,,,The Taming of a Demagogue,,,,"['Russian Interference in 2016 US Elections and Ties to Trump Associates', 'United States Politics and Government', 'Presidential Election of 2016', 'Conservatism (US Politics)', 'Atlantic Monthly', 'Republican Party', 'Burr, Richard M', 'Mueller, Robert S III', 'Trump, Donald J', 'United States']",1025,0.03699241239426165
5a7b876d10f40f00018c01a4,,2018-02-07 23:10:30,,,Unknown,,,,"['Parks and Other Recreation Areas', 'Race and Ethnicity', 'Voter Registration and Requirements', 'Central Park (Manhattan, NY)', 'Blacks', 'Monuments and Memorials (Structures)']",12,0.25831579685746353
5a7ba25710f40f00018c01e4,,2018-02-08 01:05:22,,,"If Trump’s So Innocent, Why Act So Guilty?",,,,"['Trump, Donald J', 'Russian Interference in 2016 US Elections and Ties to Trump Associates']",597,0.04142597138434648
5a7ba89010f40f00018c01f1,,2018-02-08 01:31:55,,,"After Backing Trump, Evangelicals Find Door To White House Is Open",,,,"['Moore, Johnnie Jr (1983- )', 'Evangelical Movement', 'United States Politics and Government', 'Trump, Donald J', 'Presidential Election of 2016']",243,0.06222822258482195
5a7c2a4110f40f00018c0342,,2018-02-08 10:45:16,,,"Lie, Exploit and Destroy",,,,"['Rumors and Misinformation', 'Russian Interference in 2016 US Elections and Ties to Trump Associates', 'Presidential Election of 2016', 'Lying', 'Advertising and Marketing', 'State of the Union Message (US)', 'Special Prosecutors (Independent Counsel)', 'Trump, Donald J']",486,0.057346175442572936
5a7c2a4010f40f00018c0341,,2018-02-08 10:45:17,,,Trump’s Tool Kit Does Not Include the Constitution,,,,"['Midterm Elections (2018)', 'Elections, House of Representatives', 'Polls and Public Opinion', 'Federal Bureau of Investigation', 'Trump, Donald J', 'Democracy (Theory and Philosophy)', 'Constitution (US)', 'Democratic Party', 'Republican Party']",286,0.050893773798976104
5a7cd861068401528a28f8e7,,2018-02-08 23:08:10,,,"With Wall, House Panel’s Partisan Divisions Will Be Literal",,,,"['House Committee on Intelligence', 'Russian Interference in 2016 US Elections and Ties to Trump Associates', 'United States Politics and Government', 'Nunes, Devin G', 'Presidential Election of 2016', 'Trump, Donald J', 'Schiff, Adam B']",128,-0.005004318281589478
5a7d754d068401528a28fe36,,2018-02-09 10:17:45,,,Sri Lanka Installs Quota For Women to Seek Office,,,,"['Sri Lanka', 'Sirisena, Maithripala', ""Women's Rights"", 'Politics and Government', 'Elections']",1,0.17083333333333334
5a7dc28f068401528a2901d0,,2018-02-09 15:47:23,,,"Colombian Rebels Suspend Election Campaign, Undermining Peace",,,,"['Colombia', 'Elections', 'Politics and Government', 'Demonstrations, Protests and Riots', 'Revolutionary Armed Forces of Colombia', 'Santos, Juan Manuel', 'Londono, Rodrigo']",18,-0.003191915500029537
5a7e384a068401528a2906a3,,2018-02-10 00:09:41,,,U.S. Spies Paid Russian Peddling Trump Secrets,,,,"['Russian Interference in 2016 US Elections and Ties to Trump Associates', 'Cyberwarfare and Defense', 'Central Intelligence Agency', 'Federal Bureau of Investigation', 'National Security Agency', 'Federal Security Service', 'KGB', 'Democratic Party', 'Shadow Brokers', 'Espionage and Intelligence Services', 'Trump, Donald J', 'United States Politics and Government']",604,0.04911336998054458
5a7ed0cf068401528a290a2b,,2018-02-10 11:00:26,,,His 2020 Slogan: Beware of Robots,,,,"['Yang, Andrew (1975- )', 'Presidential Election of 2020', 'Robots and Robotics', 'Artificial Intelligence', 'Driverless and Semiautonomous Vehicles', 'Labor and Jobs', 'Venture for America Inc']",60,0.10007643206324632
5a80bc0910f40f00018c05c4,,2018-02-11 19:41:49,,,Pelosi Fighting To Keep Hold On Split Party,,,,"['Pelosi, Nancy', 'United States Politics and Government', 'Immigration and Emigration', 'Elections, House of Representatives', 'Dream Act (Development, Relief and Education for Minors Act)', 'Democratic Party', 'House of Representatives']",927,0.110322135330938
5a80d7f110f40f00018c062d,,2018-02-11 23:55:25,,,Democrats Can Win on Immigration,,,,"['Immigration and Emigration', 'Voting and Voters', 'Democratic Party', 'Midterm Elections (2018)', 'Race and Ethnicity', 'Gillespie, Ed', 'Reid, Harry']",342,0.09903043650057666
5a80e13210f40f00018c0640,,2018-02-12 00:34:53,,,"Trumpism For Thee, but  Not for Me",,,,"['Federal Taxes (US)', 'United States Politics and Government', 'Colleges and Universities', 'Oil (Petroleum) and Gasoline', 'Federal Aid (US)', 'Offshore Drilling and Exploration', 'Elections, Senate', 'Berea College', 'Republican Party', 'McConnell, Mitch', 'Scott, Richard L', 'Trump, Donald J']",256,0.08953798822535929
5a80e29510f40f00018c0642,,2018-02-12 00:40:48,,,"Paving Over Differences, Europe’s Centrists Risk Rougher Ride",,,,"['Europe', 'Democracy (Theory and Philosophy)', 'Germany', 'Fringe Groups and Movements', 'Voting and Voters', 'Merkel, Angela', 'Politics and Government']",44,0.053787215218032494
5a80f81d10f40f00018c065a,,2018-02-12 02:12:40,,,G.O.P. Visions  Of Tectonic  Realignment,,,,"['Trump, Donald J', 'United States Politics and Government', 'Voter Registration and Requirements', 'Courts and the Judiciary', 'Redistricting and Reapportionment']",608,0.0812439369156818
5a81703c10f40f00018c0737,,2018-02-12 10:45:12,,,Is Devin Nunes Obstructing Justice?,,,,"['United States Politics and Government', 'Russian Interference in 2016 US Elections and Ties to Trump Associates', 'Presidents and Presidency (US)', 'Special Prosecutors (Independent Counsel)', 'Defense Department', 'Federal Bureau of Investigation', 'House Committee on Intelligence', 'Nunes, Devin G']",665,0.0431937519053926
5a8181cd10f40f00018c0769,,2018-02-12 12:00:09,,,Big Republican Advantages Are Eroding in Race for House Control,,,,"['Midterm Elections (2018)', 'Elections, House of Representatives', 'Redistricting and Reapportionment', 'Democratic Party', 'Republican Party', 'Campaign Finance']",154,0.10918301734415084
5a81f2d610f40f00018c08e3,,2018-02-12 20:02:26,,,Senators Begin a Debate to Create an Immigration Bill From Scratch,,,,"['Senate', 'Illegal Immigration', 'Immigration and Emigration', 'United States Politics and Government', 'Dream Act (Development, Relief and Education for Minors Act)', 'Deferred Action for Childhood Arrivals', 'Trump, Donald J']",269,0.05565062987554757
5a82213e10f40f00018c0955,,2018-02-12 23:20:24,,,‘An Extraordinary Moment’: Explaining the Russia Inquiry,,,,"['New York Times', 'Russian Interference in 2016 US Elections and Ties to Trump Associates', 'Presidential Election of 2016', 'United States Politics and Government', 'Elections, House of Representatives', 'Elections', 'Presidential Election of 2020', 'National Rifle Assn', 'House of Representatives', 'Justice Department', 'Trump Organization', 'United States', 'Mueller, Robert S III', 'Mazzetti, Mark', 'Trump, Donald J', 'Trump, Donald J Jr']",315,0.05382067304185865
5a823f9710f40f00018c0998,,2018-02-13 01:29:55,,,An Administration in Turmoil: ‘Vacancies on Top of Vacancies’,,,,"['Trump, Donald J', 'United States Politics and Government', 'Appointments and Executive Changes', 'Porter, Robert R (1977- )', 'Kelly, John F (1950- )', 'Russian Interference in 2016 US Elections and Ties to Trump Associates']",117,0.07336915837122952
